file_name,X,Y,W,H,type,X.Y,W*H
IPC204_22.63153_120.29882_2021_04_05_08_58_49.jpg,702,229,856,252,D10,,215712
IPC204_22.63153_120.29882_2021_04_05_08_58_49.jpg,246,509,368,718,D00,,264224
IPC202_23.3103_120.27864_2021_12_18_11_06_52.jpg,964,226,1098,302,D20,,331596
IPC202_23.3103_120.27864_2021_12_18_11_06_52.jpg,975,309,1036,356,D00,,368816
IPC202_22.9842_120.16063_2021_11_17_14_22_48.jpg,0,612,307,656,D10,,201392
IPC202_23.05308_120.21158_2022_04_19_13_12_29.jpg,122,696,444,1058,D00,,469752
IPC202_23.05308_120.21158_2022_04_19_13_12_29.jpg,236,692,445,940,D00,,418300
IPC202_23.05308_120.21158_2022_04_19_13_12_29.jpg,1100,334,1195,490,D00,,585550
IPC202_23.05308_120.21158_2022_04_19_13_12_29.jpg,535,425,688,613,D00,,421744
IPC202_23.30161_120.28491_2021_12_18_10_53_57.jpg,1211,486,1280,720,D00,,921600
IPC202_23.30161_120.28491_2021_12_18_10_53_57.jpg,718,475,1038,561,D10,,582318
IPC202_22.9883_120.18417_2021_12_09_13_42_49_4598.jpg,1211,647,1277,715,D40,,913055
IPC202_22.9883_120.18417_2021_12_09_13_42_49_4598.jpg,772,374,892,718,D00,,640456
IPC202_22.9883_120.18417_2021_12_09_13_42_49_4598.jpg,820,585,896,720,D12,,645120
IPC202_22.9883_120.18417_2021_12_09_13_42_49_4598.jpg,324,552,554,714,D12,,395556
IPC204_22.63595_120.29864_2021_04_05_08_55_08.jpg,262,196,375,285,D00,,106875
IPC204_22.63595_120.29864_2021_04_05_08_55_08.jpg,390,128,477,186,D00,,88722
IPC202_23.01126_120.22549_2022_04_19_15_08_06.jpg,43,297,112,524,D00,,58688
IPC202_23.30489_120.29304_2021_12_18_13_55_02.jpg,931,253,1096,358,D00,,392368
IPC202_23.30489_120.29304_2021_12_18_13_55_02.jpg,932,259,1268,493,D00,,625124
IPC202_23.00366_120.18164_2021_10_25_15_51_53.jpg,955,532,1087,713,D21,,775031
IPC202_23.00366_120.18164_2021_10_25_15_51_53.jpg,961,525,1084,718,D41,,778312
IPC202_22.93351_120.23032_2022_04_02_11_32_25.jpg,465,597,578,934,D00,,539852
IPC202_22.95896_120.17579_2021_08_20_11_19_09.jpg,243,567,460,663,D20,,304980
IPC202_22.95896_120.17579_2021_08_20_11_19_09.jpg,0,532,162,622,D10,,100764
IPC202_22.95896_120.17579_2021_08_20_11_19_09.jpg,176,455,317,527,D10,,167059
IPC202_22.95896_120.17579_2021_08_20_11_19_09.jpg,554,483,972,680,D00,,660960
IPC202_23.27244_120.30589_2021_12_18_13_40_32.jpg,700,270,860,427,D20,,367220
IPC202_23.27244_120.30589_2021_12_18_13_40_32.jpg,292,296,628,484,D20,,303952
IPC202_23.27244_120.30589_2021_12_18_13_40_32.jpg,16,463,539,720,D20,,388080
IPC202_23.27244_120.30589_2021_12_18_13_40_32.jpg,719,438,1002,711,D20,,712422
IPC202_23.02566_120.20523_2022_04_19_14_22_45.jpg,,,,,,,0
IPC202_23.19153_120.33489_2021_11_23_15_32_06.jpg,948,382,1230,715,D00,,879450
IPC202_22.99052_120.24414_2021_10_09_09_47_27_170.jpg,426,298,479,329,D41,,157591
IPC202_22.99052_120.24414_2021_10_09_09_47_27_170.jpg,161,456,429,578,D21,,247962
IPC202_22.98853_120.18447_2021_08_20_11_44_23.jpg,509,417,563,500,D00,,281500
IPC202_22.98853_120.18447_2021_08_20_11_44_23.jpg,495,347,615,492,D12,,302580
IPC202_22.98853_120.18447_2021_08_20_11_44_23.jpg,0,459,220,701,D00,,154220
IPC202_22.98853_120.18447_2021_08_20_11_44_23.jpg,247,263,437,431,D00,,188347
IPC204_22.6689_120.30988_2021_09_25_10_33_13.jpg,344,584,480,718,D12,,344640
IPC204_22.6689_120.30988_2021_09_25_10_33_13.jpg,732,555,861,582,D10,,501102
IPC202_23.05412_120.20346_2022_04_19_13_15_49.jpg,1322,724,1380,804,D00,,1109520
IPC202_23.05412_120.20346_2022_04_19_13_15_49.jpg,1168,353,1258,535,D00,,673030
IPC202_23.05412_120.20346_2022_04_19_13_15_49.jpg,1451,363,1628,491,D00,,799348
IPC202_23.05412_120.20346_2022_04_19_13_15_49.jpg,1173,354,1356,794,D00,,1076664
IPC204_22.61787_120.29825_2021_10_03_09_10_50.jpg,1050,321,1134,353,D00,,400302
IPC202_22.98449_120.20526_2021_10_25_13_08_50.jpg,758,394,858,489,D12,,419562
IPC202_22.98449_120.20526_2021_10_25_13_08_50.jpg,687,169,709,223,D00,,158107
IPC202_22.98449_120.20526_2021_10_25_13_08_50.jpg,792,494,956,716,D12,,684496
IPC202_22.98449_120.20526_2021_10_25_13_08_50.jpg,788,496,952,716,D20,,681632
IPC202_22.98449_120.20526_2021_10_25_13_08_50.jpg,726,267,790,389,D00,,307310
IPC202_23.18943_120.34077_2021_11_23_15_30_50.jpg,822,603,994,719,D12,,714686
IPC202_23.18943_120.34077_2021_11_23_15_30_50.jpg,821,525,1079,711,D12,,767169
IPC202_23.18943_120.34077_2021_11_23_15_30_50.jpg,284,538,580,717,D20,,415860
IPC202_22.99212_120.22148_2021_10_25_15_28_18.jpg,710,536,914,617,D10,,563938
IPC202_22.99212_120.22148_2021_10_25_15_28_18.jpg,785,284,823,303,D41,,249369
IPC202_23.19006_120.33862_2021_11_23_15_31_19.jpg,624,208,672,473,D00,,317856
IPC202_23.19006_120.33862_2021_11_23_15_31_19.jpg,199,483,421,720,D00,,303120
IPC202_23.19006_120.33862_2021_11_23_15_31_19.jpg,347,371,462,541,D00,,249942
IPC202_23.19006_120.33862_2021_11_23_15_31_19.jpg,868,262,924,283,D41,,261492
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,58,855,296,1078,D00,,319088
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1797,562,1917,690,D12,,1322730
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1401,340,1514,398,D20,,602572
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1141,310,1306,431,D20,,562886
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,229,732,411,927,D00,,380997
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,69,749,403,1076,D00,,433628
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1784,550,1918,691,D20,,1325338
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1242,461,1459,601,D20,,876859
IPC202_23.04234_120.20577_2022_04_19_12_52_24.jpg,1372,646,1656,814,D20,,1347984
316206.jpg,430,763,502,811,D40,,407122
IPC204_22.62588_120.29509_2021_09_25_10_08_20.jpg,1136,578,1277,613,D10,,782801
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,555,352,731,517,D00,,377927
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,946,562,994,795,D00,,790230
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,1296,613,1548,729,D21,,1128492
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,1285,618,1539,740,D12,,1138860
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,1086,415,1140,564,D00,,642960
IPC202_23.04305_120.21412_2022_04_19_12_32_25.jpg,1153,740,1248,1080,D00,,1347840
IPC202_23.05095_120.21638_2022_04_19_13_11_14.jpg,929,327,976,526,D00,,513376
IPC202_23.00862_120.22237_2022_01_21_14_11_04.jpg,,,,,,,0
IPC202_22.98611_120.20351_2022_03_04_13_05_18.jpg,1386,997,1788,1074,D10,,1920312
IPC202_22.98356_120.24711_2020_11_23_16_17_31.jpg,0,633,112,709,D00,,79408
IPC202_22.98356_120.24711_2020_11_23_16_17_31.jpg,932,666,1093,708,D41,,773844
IPC202_22.98643_120.20158_2022_03_04_13_04_28.jpg,824,626,1011,747,D12,,755217
IPC202_22.98643_120.20158_2022_03_04_13_04_28.jpg,57,97,109,297,D00,,32373
IPC202_22.98643_120.20158_2022_03_04_13_04_28.jpg,626,912,856,1075,D12,,920200
IPC202_22.98643_120.20158_2022_03_04_13_04_28.jpg,978,250,1006,316,D00,,317896
IPC202_23.00803_120.22079_2022_04_19_14_30_04.jpg,1132,745,1315,1075,D42,,1413625
IPC202_22.99712_120.16954_2021_08_20_12_23_49.jpg,,,,,,,0
IPC204_22.63067_120.31322_2021_04_24_11_09_14.jpg,711,437,804,705,D00,,566820
IPC204_22.63067_120.31322_2021_04_24_11_09_14.jpg,884,468,1171,720,D12,,843120
IPC204_22.63067_120.31322_2021_04_24_11_09_14.jpg,255,597,522,718,D12,,374796
IPC202_23.06064_120.20803_2022_04_19_13_41_18.jpg,595,877,921,935,D10,,861135
IPC202_23.06064_120.20803_2022_04_19_13_41_18.jpg,1044,854,1113,1072,D00,,1193136
IPC203_22.87793_120.33703_2021_05_21_09_28_23_927.jpg,384,312,558,718,D00,,400644
IPC202_23.04275_120.20417_2022_04_19_12_53_21.jpg,759,396,892,563,D00,,502196
IPC202_23.04275_120.20417_2022_04_19_12_53_21.jpg,485,839,616,963,D00,,593208
IPC202_23.04275_120.20417_2022_04_19_12_53_21.jpg,152,869,344,1078,D00,,370832
IPC202_23.05299_120.21171_2022_04_19_13_12_26.jpg,1019,246,1052,329,D00,,346108
IPC202_23.05299_120.21171_2022_04_19_13_12_26.jpg,238,585,380,724,D00,,275120
IPC202_23.05299_120.21171_2022_04_19_13_12_26.jpg,1127,602,1289,1078,D00,,1389542
IPC202_23.23104_120.3515_2021_11_23_15_55_03.jpg,413,459,576,717,D12,,412992
IPC202_23.23104_120.3515_2021_11_23_15_55_03.jpg,718,375,894,491,D20,,438954
IPC202_23.23104_120.3515_2021_11_23_15_55_03.jpg,754,554,948,593,D10,,562164
IPC202_23.23104_120.3515_2021_11_23_15_55_03.jpg,918,605,950,669,D00,,635550
IPC202_23.23104_120.3515_2021_11_23_15_55_03.jpg,724,381,896,493,D12,,441728
IPC202_22.98457_120.20497_2022_01_19_13_09_26_1351.jpg,1232,588,1316,754,D00,,992264
IPC202_22.98457_120.20497_2022_01_19_13_09_26_1351.jpg,1097,253,1139,335,D00,,381565
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,541,400,629,470,D12,,295630
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,138,479,643,719,D20,,462317
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,294,397,450,478,D20,,215100
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,0,435,143,558,D20,,79794
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,361,280,610,407,D20,,248270
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,727,298,1041,478,D20,,497598
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,758,480,1212,713,D20,,864156
IPC231_22.714_120.33725_2021_07_12_08_57_43_690.jpg,459,414,533,454,D40,,241982
IPC202_23.31058_120.2766_2021_12_18_11_07_44.jpg,876,284,980,381,D20,,373380
IPC202_23.31058_120.2766_2021_12_18_11_07_44.jpg,1160,399,1278,504,D20,,644112
IPC202_23.31058_120.2766_2021_12_18_11_07_44.jpg,1184,600,1280,716,D00,,916480
IPC202_23.31058_120.2766_2021_12_18_11_07_44.jpg,1006,295,1162,392,D20,,455504
IPC202_23.05531_120.21355_2022_04_19_13_20_38.jpg,,,,,,,0
IPC202_23.05324_120.20946_2022_04_19_13_14_01.jpg,760,576,953,1080,D00,,1029240
IPC202_23.0132_120.21411_2022_04_19_14_27_17.jpg,564,491,1020,754,D60,,769080
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,1084,254,1268,317,D00,,401956
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,588,519,676,717,D00,,484692
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,199,294,310,319,D10,,98890
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,0,519,184,578,D10,,106352
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,526,346,666,720,D00,,479520
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,76,415,240,457,D10,,109680
IPC202_22.98896_120.17002_2021_08_20_12_19_18.jpg,258,462,423,509,D10,,215307
IPC202_23.04941_120.182_2022_04_19_14_12_08.jpg,,,,,,,0
IPC202_23.06841_120.1762_2022_04_19_14_02_14.jpg,,,,,,,0
IPC203_22.89462_120.29692_2021_09_17_09_16_12_1135.jpg,862,389,1075,489,D12,,525675
IPC203_22.89462_120.29692_2021_09_17_09_16_12_1135.jpg,845,382,966,483,D12,,466578
IPC203_22.89462_120.29692_2021_09_17_09_16_12_1135.jpg,748,251,852,380,D00,,323760
IPC203_22.89462_120.29692_2021_09_17_09_16_12_1135.jpg,949,488,1051,596,D00,,626396
IPC203_22.89462_120.29692_2021_09_17_09_16_12_1135.jpg,1070,615,1160,716,D00,,830560
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,488,607,617,664,D21,,409688
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,1448,374,1542,411,D41,,633762
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,514,696,793,784,D10,,621712
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,585,521,725,574,D21,,416150
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,1384,667,1627,1072,D00,,1744144
IPC202_22.97968_120.23167_2022_01_21_13_31_17.jpg,0,807,420,956,D10,,401520
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,799,772,911,1079,D00,,982969
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,387,673,826,740,D10,,611240
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,1360,703,1551,831,D12,,1288881
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,1556,471,1721,667,D12,,1147907
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,445,904,589,1078,D00,,634942
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,1007,607,1354,752,D10,,1018208
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,669,447,955,567,D10,,541485
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,966,258,1030,459,D00,,472770
IPC202_23.03181_120.2169_2022_04_19_12_26_10.jpg,1464,826,1571,1078,D00,,1693538
IPC202_23.27773_120.34808_2021_12_18_13_18_26.jpg,408,426,817,714,D20,,583338
IPC202_23.23494_120.41481_2021_11_23_16_11_41.jpg,320,282,460,383,D20,,176180
IPC211_22.93265_120.58803_2021_10_08_10_00_15_2888.jpg,471,263,567,384,D00,,217728
IPC202_23.23547_120.38809_2021_11_23_16_05_21.jpg,1019,437,1111,471,D10,,523281
IPC202_23.23547_120.38809_2021_11_23_16_05_21.jpg,1181,553,1279,663,D12,,847977
IPC202_23.23547_120.38809_2021_11_23_16_05_21.jpg,1138,301,1277,378,D00,,482706
IPC202_23.04123_120.21525_2022_04_19_13_06_34.jpg,916,224,979,347,D00,,339713
IPC202_23.05805_120.20677_2022_04_19_13_27_56.jpg,1782,504,1920,542,D10,,1040640
IPC202_23.05805_120.20677_2022_04_19_13_27_56.jpg,1660,351,1726,393,D00,,678318
IPC202_23.02711_120.19841_2022_01_21_12_17_46.jpg,907,372,1084,702,D20,,760968
IPC202_23.03909_120.20235_2022_04_19_14_19_39.jpg,788,537,865,686,D12,,593390
IPC203_22.79706_120.30242_2021_08_12_08_54_34_1221.jpg,58,473,234,615,D00,,143910
IPC203_22.79706_120.30242_2021_08_12_08_54_34_1221.jpg,339,263,468,366,D00,,171288
IPC203_22.79706_120.30242_2021_08_12_08_54_34_1221.jpg,481,263,546,357,D00,,194922
IPC203_22.79706_120.30242_2021_08_12_08_54_34_1221.jpg,385,370,474,502,D00,,237948
IPC202_22.96058_120.238_2020_11_23_12_31_29.jpg,590,520,838,692,D20,,579896
IPC202_22.98925_120.24499_2020_11_23_15_44_44.jpg,103,611,196,670,D00,,131320
IPC204_22.62606_120.29501_2021_09_25_10_08_22.jpg,301,329,444,457,D00,,202908
IPC202_23.23331_120.35203_2021_11_23_15_55_46.jpg,593,313,875,483,D20,,422625
IPC202_23.23331_120.35203_2021_11_23_15_55_46.jpg,984,573,1209,715,D20,,864435
IPC202_23.23331_120.35203_2021_11_23_15_55_46.jpg,971,525,1093,551,D10,,602243
IPC202_23.23331_120.35203_2021_11_23_15_55_46.jpg,598,349,754,491,D20,,370214
IPC202_23.23331_120.35203_2021_11_23_15_55_46.jpg,549,525,836,713,D20,,596068
IPC202_23.19038_120.33781_2021_11_23_15_31_31.jpg,614,536,671,718,D00,,481778
IPC202_23.05048_120.18109_2022_04_19_14_11_54.jpg,525,483,585,530,D00,,310050
IPC202_23.05048_120.18109_2022_04_19_14_11_54.jpg,1207,325,1420,580,D00,,823600
IPC202_23.05048_120.18109_2022_04_19_14_11_54.jpg,280,630,427,754,D00,,321958
IPC204_22.61616_120.29885_2021_09_25_09_56_23.jpg,376,314,512,513,D00,,262656
IPC204_22.61616_120.29885_2021_09_25_09_56_23.jpg,240,532,366,716,D00,,262056
IPC204_22.61616_120.29885_2021_09_25_09_56_23.jpg,561,222,588,263,D00,,154644
IPC204_22.61616_120.29885_2021_09_25_09_56_23.jpg,721,526,783,720,D00,,563760
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,676,946,808,985,D10,,795880
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,1730,441,1920,542,D00,,1040640
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,609,735,710,918,D00,,651780
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,245,466,385,568,D00,,218680
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,513,752,698,1080,D00,,753840
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,1139,314,1183,370,D00,,437710
IPC202_23.00964_120.20105_2022_03_10_13_30_24_3818.jpg,311,653,677,708,D10,,479316
IPC202_23.30029_120.29329_2021_12_18_13_53_51.jpg,1047,546,1131,574,D10,,649194
IPC202_23.30029_120.29329_2021_12_18_13_53_51.jpg,910,570,1042,716,D12,,746072
IPC202_23.04232_120.19685_2022_04_19_14_17_04.jpg,188,940,303,1077,D00,,326331
IPC202_23.04232_120.19685_2022_04_19_14_17_04.jpg,1663,726,1919,1072,D00,,2057168
IPC202_23.27556_120.36213_2021_12_18_13_22_38.jpg,805,316,946,502,D00,,474892
IPC202_23.27556_120.36213_2021_12_18_13_22_38.jpg,886,503,1093,713,D12,,779309
IPC202_22.99029_120.19445_2021_10_25_13_38_57.jpg,609,264,647,437,D00,,282739
IPC202_22.99029_120.19445_2021_10_25_13_38_57.jpg,416,553,509,720,D12,,366480
IPC202_22.99029_120.19445_2021_10_25_13_38_57.jpg,428,556,508,718,D00,,364744
IPC202_23.22781_120.35193_2021_11_23_15_44_50.jpg,873,338,954,456,D00,,435024
IPC202_23.22781_120.35193_2021_11_23_15_44_50.jpg,816,245,952,456,D00,,434112
IPC202_22.99647_120.29267_2022_04_02_12_20_56.jpg,608,513,745,546,D10,,406770
IPC202_22.98968_120.24538_2020_11_23_14_47_02.jpg,707,497,797,685,D12,,545945
IPC202_22.98968_120.24538_2020_11_23_14_47_02.jpg,1146,615,1278,711,D00,,908658
IPC202_22.98968_120.24538_2020_11_23_14_47_02.jpg,718,498,776,682,D00,,529232
IPC202_22.99797_120.20932_2021_10_25_13_50_21.jpg,447,253,695,340,D60,,236300
IPC202_22.99797_120.20932_2021_10_25_13_50_21.jpg,518,370,686,698,D12,,478828
IPC202_23.27284_120.30515_2021_12_18_13_40_26.jpg,384,258,594,461,D20,,273834
IPC202_23.27284_120.30515_2021_12_18_13_40_26.jpg,253,497,500,711,D20,,355500
IPC202_23.04312_120.2023_2022_04_19_13_02_19.jpg,487,442,608,552,D12,,335616
IPC202_23.04312_120.2023_2022_04_19_13_02_19.jpg,487,455,604,551,D00,,332804
IPC204_22.62226_120.30893_2021_10_03_08_52_04.jpg,,,,,,,0
IPC202_23.27822_120.31748_2021_12_18_13_34_20.jpg,858,354,1005,423,D21,,425115
IPC202_23.27822_120.31748_2021_12_18_13_34_20.jpg,1,412,221,597,D00,,131937
S__80445450.jpg,451,452,637,747,D40,,475839
IPC202_23.05867_120.20691_2022_04_19_13_26_41.jpg,825,422,991,1071,D00,,1061361
IPC202_23.04281_120.19601_2022_04_19_14_16_54.jpg,1221,536,1293,627,D00,,810711
IPC202_23.04281_120.19601_2022_04_19_14_16_54.jpg,0,735,289,1000,D00,,289000
IPC202_23.04281_120.19601_2022_04_19_14_16_54.jpg,286,540,486,723,D00,,351378
IPC202_23.30718_120.29227_2021_12_18_10_42_28.jpg,668,206,722,279,D00,,201438
IPC202_23.30718_120.29227_2021_12_18_10_42_28.jpg,669,208,763,345,D00,,263235
IPC202_22.98996_120.24503_2020_11_23_16_21_50.jpg,,,,,,,0
IPC202_22.98237_120.22208_2022_02_19_11_18_25.jpg,1493,469,1648,583,D00,,960784
IPC202_23.30951_120.33207_2021_12_18_11_49_31.jpg,0,600,140,677,D12,,94780
IPC202_23.04062_120.21308_2022_04_19_12_44_59.jpg,,,,,,,0
IPC202_23.27784_120.34425_2021_12_18_13_17_57.jpg,126,618,292,718,D12,,209656
IPC202_23.27784_120.34425_2021_12_18_13_17_57.jpg,278,437,622,714,D12,,444108
IPC204_22.63249_120.33002_2021_10_03_10_52_28.jpg,,,,,,,0
IPC202_23.00919_120.22315_2022_01_21_14_10_45.jpg,1144,561,1478,719,D21,,1062682
IPC202_23.28275_120.29381_2021_12_18_13_05_54.jpg,1142,379,1276,482,D20,,615032
IPC202_23.28275_120.29381_2021_12_18_13_05_54.jpg,800,540,1091,720,D20,,785520
IPC202_23.28275_120.29381_2021_12_18_13_05_54.jpg,472,353,655,719,D20,,470945
IPC202_23.28275_120.29381_2021_12_18_13_05_54.jpg,737,324,920,512,D20,,471040
IPC202_23.28275_120.29381_2021_12_18_13_05_54.jpg,996,411,1122,537,D00,,602514
IPC202_22.97664_120.24139_2020_11_23_15_36_50.jpg,430,622,474,673,D00,,319002
IPC202_22.97664_120.24139_2020_11_23_15_36_50.jpg,563,473,613,525,D00,,321825
IPC202_22.98235_120.2468_2020_11_23_15_05_40.jpg,808,551,948,598,D41,,566904
IPC202_22.98235_120.2468_2020_11_23_15_05_40.jpg,805,537,877,591,D41,,518307
IPC202_23.05341_120.21091_2022_04_19_13_12_43.jpg,1190,293,1283,407,D00,,522181
IPC202_23.05341_120.21091_2022_04_19_13_12_43.jpg,1472,668,1832,1077,D00,,1973064
IPC202_23.05341_120.21091_2022_04_19_13_12_43.jpg,1630,855,1832,1077,D00,,1973064
IPC202_23.04071_120.21282_2022_04_19_12_48_00.jpg,,,,,,,0
IPC202_23.0041_120.18116_2021_10_25_15_59_18.jpg,753,209,831,317,D00,,263427
IPC202_23.0041_120.18116_2021_10_25_15_59_18.jpg,1,565,83,611,D10,,50713
IPC202_23.0041_120.18116_2021_10_25_15_59_18.jpg,411,315,501,356,D41,,178356
IPC202_23.0041_120.18116_2021_10_25_15_59_18.jpg,758,210,894,412,D00,,368328
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,1025,646,1264,686,D10,,867104
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,907,375,978,437,D00,,427386
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,683,807,903,864,D10,,780192
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,1224,463,1434,632,D20,,906288
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,349,824,591,1073,D00,,634143
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,352,817,610,1067,D12,,650870
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,525,353,650,439,D00,,285350
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,750,662,897,693,D10,,621621
IPC202_23.02399_120.19164_2022_01_21_12_21_22.jpg,1429,818,1870,1078,D20,,2015860
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,224,635,323,714,D12,,230622
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,761,481,801,571,D00,,457371
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,174,538,335,620,D00,,207700
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,416,628,574,712,D12,,408688
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,244,525,348,590,D00,,205320
IPC202_22.98976_120.24584_2020_11_23_14_46_56.jpg,801,604,897,696,D12,,624312
IPC202_22.97663_120.24613_2021_12_10_13_40_23_4253.jpg,124,558,214,659,D00,,141026
IPC202_22.97663_120.24613_2021_12_10_13_40_23_4253.jpg,206,461,277,558,D00,,154566
IPC202_22.97663_120.24613_2021_12_10_13_40_23_4253.jpg,131,478,263,653,D00,,171739
IPC202_23.05785_120.20625_2022_04_19_13_46_36.jpg,,,,,,,0
IPC202_23.0529_120.21185_2022_04_19_13_12_23.jpg,0,733,155,1074,D00,,166470
IPC202_23.0529_120.21185_2022_04_19_13_12_23.jpg,0,716,166,876,D00,,145416
IPC202_23.0529_120.21185_2022_04_19_13_12_23.jpg,1075,351,1189,864,D00,,1027296
IPC202_23.00954_120.22003_2021_08_20_13_35_54.jpg,900,294,962,362,D41,,348244
IPC202_23.00954_120.22003_2021_08_20_13_35_54.jpg,148,429,461,715,D20,,329615
IPC202_23.00954_120.22003_2021_08_20_13_35_54.jpg,932,343,1072,373,D41,,399856
IPC202_23.00954_120.22003_2021_08_20_13_35_54.jpg,884,477,1012,669,D12,,677028
IPC202_23.00954_120.22003_2021_08_20_13_35_54.jpg,893,468,939,508,D40,,477012
IPC202_23.27263_120.30553_2021_12_18_13_40_29.jpg,1238,371,1279,460,D00,,588340
IPC202_23.27263_120.30553_2021_12_18_13_40_29.jpg,722,306,908,462,D12,,419496
IPC202_23.27263_120.30553_2021_12_18_13_40_29.jpg,720,311,916,473,D20,,433268
IPC202_23.27263_120.30553_2021_12_18_13_40_29.jpg,60,378,524,720,D20,,377280
IPC202_23.18374_120.24602_2021_11_23_14_46_15.jpg,527,326,620,612,D00,,379440
IPC202_23.18374_120.24602_2021_11_23_14_46_15.jpg,824,244,984,408,D00,,401472
IPC202_22.98656_120.17253_2021_08_20_12_55_36.jpg,188,566,309,596,D10,,184164
IPC202_22.98656_120.17253_2021_08_20_12_55_36.jpg,308,639,674,719,D10,,484606
IPC203_22.76117_120.26958_2021_06_01_08_58_03_641.jpg,406,471,533,673,D21,,358709
IPC203_22.76117_120.26958_2021_06_01_08_58_03_641.jpg,637,510,741,625,D41,,463125
IPC202_22.98808_120.20441_2021_10_25_13_14_29.jpg,447,537,490,560,D40,,274400
IPC202_22.98808_120.20441_2021_10_25_13_14_29.jpg,456,277,598,394,D20,,235612
IPC202_22.98808_120.20441_2021_10_25_13_14_29.jpg,445,363,473,383,D40,,181159
IPC202_22.98808_120.20441_2021_10_25_13_14_29.jpg,262,557,578,716,D20,,413848
IPC202_22.98808_120.20441_2021_10_25_13_14_29.jpg,366,404,595,533,D20,,317135
IPC202_23.18985_120.25006_2021_11_23_14_50_49.jpg,321,390,544,682,D12,,371008
IPC202_23.19328_120.32872_2021_11_23_15_34_24.jpg,,,,,,,0
318990.jpg,1239,828,1516,960,D12,,1455360
318990.jpg,631,456,700,570,D00,,399000
318990.jpg,1011,751,1489,954,D12,,1420506
IPC202_23.32212_120.40104_2021_12_18_12_32_19.jpg,520,425,579,594,D00,,343926
IPC202_23.32212_120.40104_2021_12_18_12_32_19.jpg,460,439,572,703,D00,,402116
IPC202_23.32212_120.40104_2021_12_18_12_32_19.jpg,568,637,813,714,D10,,580482
