filename,width,height,class,xmin,ymin,xmax,ymax
IPC204_22.61638_120.29882_2021_10_03_09_10_33.jpg,1280,720,D00,794,309,822,341
IPC204_22.61638_120.29882_2021_10_03_09_10_33.jpg,1280,720,D00,787,457,869,550
IPC204_22.61638_120.29882_2021_10_03_09_10_33.jpg,1280,720,D12,1152,440,1258,461
IPC204_22.61638_120.29882_2021_10_03_09_10_33.jpg,1280,720,D00,908,435,992,529
IPC204_22.61638_120.29882_2021_10_03_09_10_33.jpg,1280,720,D12,871,555,1000,645
IPC202_23.23803_120.37759_2021_11_23_16_34_49.jpg,1280,720,D00,871,345,1028,556
78680.jpg,858,1907,D20,487,414,717,518
78680.jpg,858,1907,D20,157,1073,854,1891
78680.jpg,858,1907,D20,246,688,503,831
78680.jpg,858,1907,D20,212,334,331,416
78680.jpg,858,1907,D20,571,500,850,667
78680.jpg,858,1907,D40,287,844,543,985
IPC202_23.27663_120.31143_2021_12_18_13_09_39.jpg,1280,720,D00,614,203,698,705
IPC202_23.27663_120.31143_2021_12_18_13_09_39.jpg,1280,720,D41,133,392,276,505
IPC202_23.27663_120.31143_2021_12_18_13_09_39.jpg,1280,720,D00,626,363,682,714
IPC204_22.65075_120.29693_2021_09_25_10_19_52.jpg,1280,720,D21,903,513,1019,600
IPC204_22.65075_120.29693_2021_09_25_10_19_52.jpg,1280,720,D21,791,500,906,595
IPC204_22.65075_120.29693_2021_09_25_10_19_52.jpg,1280,720,D00,291,429,381,535
IPC202_23.1893_120.27275_2021_11_23_14_55_42.jpg,1280,720,D00,906,275,1110,466
IPC204_22.63544_120.31054_2021_04_05_08_52_21.jpg,1280,720,D41,874,491,1148,581
IPC204_22.63544_120.31054_2021_04_05_08_52_21.jpg,1280,720,D21,80,432,198,519
IPC204_22.6217_120.31985_2021_05_01_11_03_53.jpg,1280,720,D60,382,430,594,529
IPC202_22.98487_120.20572_2022_03_04_13_11_07.jpg,1920,1080,D10,652,470,850,505
IPC202_22.98487_120.20572_2022_03_04_13_11_07.jpg,1920,1080,D10,591,921,937,1006
IPC202_22.98487_120.20572_2022_03_04_13_11_07.jpg,1920,1080,D12,835,269,1024,548
IPC202_22.98487_120.20572_2022_03_04_13_11_07.jpg,1920,1080,D00,1138,327,1261,626
IPC202_22.98487_120.20572_2022_03_04_13_11_07.jpg,1920,1080,D00,1291,729,1432,1072
IPC202_22.99869_120.25086_2022_02_19_16_12_59.jpg,1920,1080,D00,1287,281,1470,432
IPC204_22.6232_120.31187_2021_10_03_09_31_44.jpg,1280,720,D41,3,387,100,426
IPC204_22.63119_120.29301_2021_09_25_10_10_32.jpg,1280,720,D00,34,622,148,718
IPC204_22.63119_120.29301_2021_09_25_10_10_32.jpg,1280,720,D12,37,617,155,716
IPC204_22.62159_120.31962_2021_05_01_11_00_36.jpg,1280,720,D60,377,435,593,536
IPC202_22.99469_120.19921_2021_08_20_13_22_22.jpg,1280,720,D00,581,164,637,305
IPC202_22.99469_120.19921_2021_08_20_13_22_22.jpg,1280,720,D40,887,498,971,563
IPC202_22.98504_120.24715_2020_11_23_15_03_27.jpg,1280,720,D21,924,610,1042,712
IPC202_22.98504_120.24715_2020_11_23_15_03_27.jpg,1280,720,D41,754,438,794,466
IPC202_22.98504_120.24715_2020_11_23_15_03_27.jpg,1280,720,D21,804,608,938,705
IPC203_22.72943_120.25725_2021_09_27_09_43_19_1879.jpg,1280,720,D40,724,632,846,720
IPC202_22.98913_120.20465_2021_10_25_13_27_08.jpg,1280,720,D00,716,455,834,527
IPC202_23.18933_120.34048_2021_11_23_15_30_54.jpg,1280,720,D12,856,302,968,383
IPC202_23.18933_120.34048_2021_11_23_15_30_54.jpg,1280,720,D10,211,449,340,477
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D12,1256,558,1566,792
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D00,839,275,919,397
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D12,747,292,909,581
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D00,759,296,908,559
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D20,1169,313,1274,455
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D00,1243,546,1545,786
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D00,1557,794,1803,1080
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D60,1033,283,1198,326
IPC202_22.98051_120.22008_2022_02_19_11_13_08.jpg,1920,1080,D00,529,603,737,993
IPC202_22.99179_120.20074_2021_12_14_12_56_50_279.jpg,1280,720,D00,129,660,178,719
IPC202_22.99179_120.20074_2021_12_14_12_56_50_279.jpg,1280,720,D00,371,621,437,719
IPC202_22.99179_120.20074_2021_12_14_12_56_50_279.jpg,1280,720,D12,565,180,639,300
IPC202_22.99179_120.20074_2021_12_14_12_56_50_279.jpg,1280,720,D10,739,459,947,506
IPC202_22.99179_120.20074_2021_12_14_12_56_50_279.jpg,1280,720,D12,365,468,592,719
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D41,854,424,985,503
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D20,965,439,1130,595
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D10,1429,867,1901,945
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D12,889,730,1117,1077
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D10,0,1013,458,1079
IPC202_23.04125_120.21911_2022_04_19_12_29_41.jpg,1920,1080,D00,1413,459,1620,660
IPC202_23.0466_120.21209_2022_04_19_12_39_34.jpg,1920,1080,D00,570,289,881,1073
IPC202_23.0466_120.21209_2022_04_19_12_39_34.jpg,1920,1080,D00,771,253,900,569
IPC202_23.0466_120.21209_2022_04_19_12_39_34.jpg,1920,1080,D00,563,579,773,1077
IPC202_23.03967_120.20271_2021_12_16_09_08_39_3200.jpg,1280,720,D10,184,481,313,510
IPC202_23.03967_120.20271_2021_12_16_09_08_39_3200.jpg,1280,720,D12,250,580,538,720
IPC202_23.05218_120.21306_2022_04_19_13_19_54.jpg,1920,1080,D41,1456,407,1536,443
IPC202_23.05218_120.21306_2022_04_19_13_19_54.jpg,1920,1080,D00,1300,314,1419,403
IPC202_23.05218_120.21306_2022_04_19_13_19_54.jpg,1920,1080,D60,1612,388,1920,507
IPC202_23.23487_120.3593_2021_11_23_15_59_04.jpg,1280,720,D10,1073,557,1280,607
IPC202_23.23487_120.3593_2021_11_23_15_59_04.jpg,1280,720,D00,962,474,1055,590
IPC202_23.23487_120.3593_2021_11_23_15_59_04.jpg,1280,720,D00,756,185,831,282
IPC202_22.98789_120.24767_2022_04_02_11_16_42.jpg,1920,1080,D12,1090,968,1192,1080
IPC202_22.98919_120.16871_2021_08_20_12_26_41.jpg,1280,720,D00,855,245,994,364
IPC202_22.98919_120.16871_2021_08_20_12_26_41.jpg,1280,720,D00,1058,325,1182,407
IPC202_22.98919_120.16871_2021_08_20_12_26_41.jpg,1280,720,D00,904,289,1000,376
IPC202_22.98919_120.16871_2021_08_20_12_26_41.jpg,1280,720,D00,347,365,486,554
IPC202_22.99659_120.21207_2021_08_20_10_40_31.jpg,1280,720,D41,1004,234,1068,258
IPC202_22.99659_120.21207_2021_08_20_10_40_31.jpg,1280,720,D00,839,155,873,179
IPC202_23.27632_120.30857_2021_12_18_13_36_40.jpg,1280,720,D21,1110,280,1176,318
IPC202_23.27632_120.30857_2021_12_18_13_36_40.jpg,1280,720,D00,687,233,735,486
IPC202_23.27632_120.30857_2021_12_18_13_36_40.jpg,1280,720,D41,509,300,615,332
IPC202_23.27632_120.30857_2021_12_18_13_36_40.jpg,1280,720,D41,1170,291,1246,324
IPC202_23.27632_120.30857_2021_12_18_13_36_40.jpg,1280,720,D12,572,540,768,715
IPC204_22.60559_120.32355_2021_05_01_10_42_29.jpg,1280,720,D40,1184,659,1218,681
IPC204_22.60559_120.32355_2021_05_01_10_42_29.jpg,1280,720,D42,571,273,696,538
IPC204_22.60559_120.32355_2021_05_01_10_42_29.jpg,1280,720,D00,62,402,162,464
IPC202_23.00064_120.21446_2021_12_16_08_40_30_2588.jpg,1280,720,D12,439,293,629,489
IPC202_23.00064_120.21446_2021_12_16_08_40_30_2588.jpg,1280,720,D12,175,393,346,497
IPC202_23.00064_120.21446_2021_12_16_08_40_30_2588.jpg,1280,720,D00,883,249,1008,353
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D00,1749,769,1917,1075
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D00,1147,398,1192,473
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D00,1250,579,1332,753
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D00,630,676,801,1080
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D60,1279,737,1919,1080
IPC202_23.043_120.21162_2022_04_19_12_36_40.jpg,1920,1080,D00,1293,780,1423,1074
IPC202_23.23296_120.40217_2021_11_23_16_09_44.jpg,1280,720,D12,680,295,768,460
IPC202_23.23296_120.40217_2021_11_23_16_09_44.jpg,1280,720,D10,168,596,336,633
IPC202_23.23296_120.40217_2021_11_23_16_09_44.jpg,1280,720,D00,822,591,998,715
IPC202_23.23296_120.40217_2021_11_23_16_09_44.jpg,1280,720,D20,340,435,503,716
IPC202_23.23296_120.40217_2021_11_23_16_09_44.jpg,1280,720,D00,761,501,989,715
IPC202_22.9258_120.23396_2022_04_02_11_43_14.jpg,1920,1080,D20,753,439,946,662
IPC202_22.9258_120.23396_2022_04_02_11_43_14.jpg,1920,1080,D00,782,412,947,1074
IPC202_22.9258_120.23396_2022_04_02_11_43_14.jpg,1920,1080,D12,751,437,945,661
IPC202_22.9258_120.23396_2022_04_02_11_43_14.jpg,1920,1080,D00,793,695,898,1076
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,91,361,227,457
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,420,199,484,241
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,0,456,87,590
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,268,264,372,331
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D10,501,265,599,289
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D20,842,501,1116,697
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,383,206,467,261
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,0,429,127,540
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D00,123,341,257,434
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D10,321,501,584,551
IPC202_22.98884_120.17049_2021_08_20_13_08_57.jpg,1280,720,D12,840,512,1191,700
IPC202_22.95405_120.28036_2022_04_02_12_05_30.jpg,1920,1080,D12,1327,588,1569,891
IPC202_22.95405_120.28036_2022_04_02_12_05_30.jpg,1920,1080,D12,799,742,1213,1074
78651.jpg,858,1907,D40,145,974,674,1276
IPC202_23.27298_120.3049_2021_12_18_13_40_24.jpg,1280,720,D20,483,253,632,356
IPC202_23.27298_120.3049_2021_12_18_13_40_24.jpg,1280,720,D20,760,473,1076,681
IPC202_23.27298_120.3049_2021_12_18_13_40_24.jpg,1280,720,D20,437,300,628,403
IPC202_23.27298_120.3049_2021_12_18_13_40_24.jpg,1280,720,D20,719,336,926,464
IPC202_23.27298_120.3049_2021_12_18_13_40_24.jpg,1280,720,D20,236,449,621,668
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D00,1478,516,1598,585
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D00,457,564,518,707
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D10,1757,643,1919,747
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D10,1178,616,1416,674
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D12,1184,428,1875,742
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D12,295,625,630,799
IPC202_23.02285_120.19172_2022_01_21_11_46_21.jpg,1920,1080,D12,691,645,1024,770
IPC202_23.02481_120.19147_2022_01_21_12_21_09.jpg,1920,1080,D00,780,471,846,589
IPC202_23.02481_120.19147_2022_01_21_12_21_09.jpg,1920,1080,D00,513,806,654,1075
IPC202_23.02481_120.19147_2022_01_21_12_21_09.jpg,1920,1080,D00,853,385,895,454
IPC202_23.02481_120.19147_2022_01_21_12_21_09.jpg,1920,1080,D00,896,293,939,376
218083.jpg,960,1706,D12,387,657,521,727
218083.jpg,960,1706,D12,720,1585,948,1706
218083.jpg,960,1706,D00,505,1483,667,1701
218083.jpg,960,1706,D10,651,840,957,1006
IPC202_23.06055_120.20431_2022_04_19_13_37_07.jpg,1920,1080,D41,899,260,953,288
IPC202_23.06055_120.20431_2022_04_19_13_37_07.jpg,1920,1080,D00,1158,298,1303,469
IPC202_22.99133_120.15975_2021_11_17_14_01_46.jpg,1280,720,D00,616,298,656,428
IPC202_22.99133_120.15975_2021_11_17_14_01_46.jpg,1280,720,D00,121,533,345,717
IPC202_23.22058_120.35838_2021_11_23_15_49_25.jpg,1280,720,D10,996,443,1086,471
IPC202_23.03828_120.21315_2022_04_19_12_43_34.jpg,1920,1080,D41,484,351,602,407
IPC204_22.62957_120.31825_2021_04_24_11_28_05.jpg,1280,720,D42,186,372,302,475
IPC202_23.01199_120.22104_2021_09_24_15_07_18.jpg,1280,720,D12,755,392,954,512
IPC202_23.05336_120.2099_2022_04_19_13_18_57.jpg,1920,1080,D12,1366,830,1602,1072
IPC202_23.05336_120.2099_2022_04_19_13_18_57.jpg,1920,1080,D20,1174,443,1494,717
336575.jpg,1108,1477,D40,448,674,590,747
IPC202_23.0619_120.17629_2022_04_19_14_07_47.jpg,1920,1080,D00,936,343,1026,914
IPC202_23.191_120.34371_2021_11_23_15_36_30.jpg,1280,720,D10,127,640,220,676
IPC202_23.191_120.34371_2021_11_23_15_36_30.jpg,1280,720,D10,1083,355,1276,382
IPC204_22.63046_120.29328_2021_09_25_10_10_23.jpg,1280,720,D10,450,361,618,382
IPC204_22.63046_120.29328_2021_09_25_10_10_23.jpg,1280,720,D10,666,642,919,686
IPC202_23.00041_120.23237_2022_02_19_16_20_50.jpg,1920,1080,D00,975,448,1047,1076
IPC202_23.00041_120.23237_2022_02_19_16_20_50.jpg,1920,1080,D00,1084,226,1205,395
IPC202_23.00041_120.23237_2022_02_19_16_20_50.jpg,1920,1080,D00,1143,321,1330,610
IPC202_23.00041_120.23237_2022_02_19_16_20_50.jpg,1920,1080,D00,1329,609,1675,1074
IPC202_23.00041_120.23237_2022_02_19_16_20_50.jpg,1920,1080,D00,901,289,946,398
IPC202_23.06064_120.20751_2022_04_19_13_26_06.jpg,1920,1080,D00,618,618,785,760
IPC202_23.06064_120.20751_2022_04_19_13_26_06.jpg,1920,1080,D00,625,682,723,758
IPC202_23.01096_120.22313_2022_01_21_14_09_07.jpg,1920,1080,D41,1528,425,1707,474
IPC202_23.01096_120.22313_2022_01_21_14_09_07.jpg,1920,1080,D00,1536,799,1764,1077
IPC202_22.99587_120.16942_2021_08_20_12_24_18.jpg,1280,720,D00,281,305,353,358
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D00,378,597,460,718
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D00,661,221,691,296
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D10,640,468,736,492
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D12,376,596,461,719
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D12,114,566,324,718
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D10,637,539,760,567
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D00,387,465,503,715
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D20,766,605,896,717
IPC204_22.63235_120.31337_2021_05_01_11_34_03.jpg,1280,720,D12,766,606,894,718
IPC202_22.9815_120.19694_2021_08_20_10_54_39.jpg,1280,720,D00,912,401,1033,550
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D12,520,336,600,446
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D00,752,297,795,442
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D00,520,334,600,446
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D60,248,495,724,720
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D00,700,528,729,720
IPC202_22.98801_120.21454_2021_10_25_12_38_20.jpg,1280,720,D00,248,515,397,717
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,346,460,419,587
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,561,363,639,709
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,653,157,670,198
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,273,595,343,711
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,653,280,726,542
IPC202_22.98675_120.171_2021_11_17_14_44_42.jpg,1280,720,D00,552,563,608,714
IPC202_22.99137_120.21556_2022_03_04_12_41_27.jpg,1920,1080,D10,942,825,1126,867
IPC202_22.99137_120.21556_2022_03_04_12_41_27.jpg,1920,1080,D60,895,486,1168,655
IPC202_22.99137_120.21556_2022_03_04_12_41_27.jpg,1920,1080,D21,1111,911,1336,1080
IPC202_22.99137_120.21556_2022_03_04_12_41_27.jpg,1920,1080,D10,1310,833,1533,881
IPC202_22.98338_120.16705_2021_11_17_14_27_00.jpg,1280,720,D41,872,287,958,326
IPC202_22.98338_120.16705_2021_11_17_14_27_00.jpg,1280,720,D00,914,481,1062,699
IPC202_22.99182_120.17966_2021_08_20_11_57_06.jpg,1280,720,D12,249,337,540,720
IPC202_22.99182_120.17966_2021_08_20_11_57_06.jpg,1280,720,D00,726,169,764,271
IPC202_22.99182_120.17966_2021_08_20_11_57_06.jpg,1280,720,D12,968,300,1144,374
IPC202_22.99182_120.17966_2021_08_20_11_57_06.jpg,1280,720,D00,792,354,944,712
IPC202_22.99457_120.21214_2021_10_25_15_32_14.jpg,1280,720,D00,832,589,910,717
IPC202_22.99457_120.21214_2021_10_25_15_32_14.jpg,1280,720,D00,1076,409,1204,495
IPC202_22.99457_120.21214_2021_10_25_15_32_14.jpg,1280,720,D00,790,452,906,720
IPC202_22.98074_120.19049_2021_08_20_11_35_43.jpg,1280,720,D12,625,325,863,714
IPC202_22.98074_120.19049_2021_08_20_11_35_43.jpg,1280,720,D12,650,342,858,530
IPC202_22.98074_120.19049_2021_08_20_11_35_43.jpg,1280,720,D00,164,403,364,714
IPC202_23.2197_120.36006_2021_11_23_15_49_37.jpg,1280,720,D00,1048,423,1160,517
IPC202_23.2197_120.36006_2021_11_23_15_49_37.jpg,1280,720,D00,467,319,527,409
IPC202_23.2197_120.36006_2021_11_23_15_49_37.jpg,1280,720,D00,790,177,896,276
IPC204_22.62159_120.31962_2021_05_01_11_01_58.jpg,1280,720,D60,378,435,592,536
IPC202_23.27387_120.30343_2021_12_18_13_43_19.jpg,1280,720,D10,1069,639,1242,692
IPC202_23.27387_120.30343_2021_12_18_13_43_19.jpg,1280,720,D10,993,325,1280,358
IPC202_23.27387_120.30343_2021_12_18_13_43_19.jpg,1280,720,D00,453,181,510,241
IPC202_23.27387_120.30343_2021_12_18_13_43_19.jpg,1280,720,D00,628,389,810,603
IPC202_23.27939_120.33641_2021_12_18_13_16_53.jpg,1280,720,D00,298,436,375,524
IPC202_23.27939_120.33641_2021_12_18_13_16_53.jpg,1280,720,D20,321,408,608,709
IPC202_23.01427_120.20795_2022_01_21_14_25_58.jpg,1920,1080,D00,1141,294,1400,648
IPC202_23.01427_120.20795_2022_01_21_14_25_58.jpg,1920,1080,D00,400,461,626,660
IPC202_23.27399_120.30306_2021_12_18_13_40_09.jpg,1280,720,D10,946,357,1137,436
IPC202_23.22285_120.34105_2021_11_23_15_19_52.jpg,1280,720,D20,267,469,432,572
IPC202_23.22285_120.34105_2021_11_23_15_19_52.jpg,1280,720,D12,268,474,426,567
IPC202_22.99497_120.23221_2021_10_25_15_06_19.jpg,1280,720,D00,456,570,520,718
IPC202_22.99497_120.23221_2021_10_25_15_06_19.jpg,1280,720,D00,455,475,564,717
IPC202_22.99433_120.21438_2022_03_04_13_27_15.jpg,1920,1080,D00,1527,982,1597,1079
IPC202_22.99433_120.21438_2022_03_04_13_27_15.jpg,1920,1080,D00,1112,290,1194,432
IPC202_22.95858_120.28484_2022_04_02_12_06_35.jpg,1920,1080,D12,425,682,964,1074
IPC202_22.95858_120.28484_2022_04_02_12_06_35.jpg,1920,1080,D20,1441,382,1779,618
IPC202_22.95858_120.28484_2022_04_02_12_06_35.jpg,1920,1080,D12,744,309,1026,628
IPC202_22.95858_120.28484_2022_04_02_12_06_35.jpg,1920,1080,D12,1159,470,1333,629
IPC202_23.02486_120.19145_2022_01_21_12_21_08.jpg,1920,1080,D12,1369,524,1543,712
IPC202_23.02486_120.19145_2022_01_21_12_21_08.jpg,1920,1080,D00,573,648,736,946
IPC202_23.02486_120.19145_2022_01_21_12_21_08.jpg,1920,1080,D00,804,352,889,510
IPC202_23.02486_120.19145_2022_01_21_12_21_08.jpg,1920,1080,D00,1584,760,1749,947
IPC204_22.63013_120.33106_2021_10_03_10_21_44.jpg,1280,720,D00,10,618,61,659
IPC204_22.63013_120.33106_2021_10_03_10_21_44.jpg,1280,720,D12,498,392,711,703
IPC202_22.95815_120.24302_2020_11_23_13_38_15.jpg,1280,720,D00,27,663,124,717
IPC202_22.95815_120.24302_2020_11_23_13_38_15.jpg,1280,720,D00,33,618,202,713
IPC202_22.95815_120.24302_2020_11_23_13_38_15.jpg,1280,720,D00,572,444,632,516
IPC202_22.95815_120.24302_2020_11_23_13_38_15.jpg,1280,720,D20,779,520,966,708
IPC202_22.98868_120.21286_2021_10_25_13_19_36.jpg,1280,720,D10,774,410,1270,487
IPC202_22.99246_120.17979_2021_08_20_11_59_35.jpg,1280,720,D00,0,447,217,713
IPC202_22.99246_120.17979_2021_08_20_11_59_35.jpg,1280,720,D40,130,363,169,388
IPC202_22.99246_120.17979_2021_08_20_11_59_35.jpg,1280,720,D00,391,189,539,301
IPC204_22.62819_120.284_2021_04_24_12_04_56.jpg,1280,720,D00,1143,311,1275,358
IPC203_22.83336_120.41966_2021_10_19_09_02_06_1952.jpg,1280,720,D00,1131,552,1278,716
IPC203_22.83336_120.41966_2021_10_19_09_02_06_1952.jpg,1280,720,D00,1053,392,1194,483
IPC204_22.63486_120.29165_2021_10_03_10_04_22.jpg,1280,720,D00,7,481,133,573
IPC204_22.63486_120.29165_2021_10_03_10_04_22.jpg,1280,720,D12,732,507,960,718
IPC204_22.63238_120.30206_2021_04_05_09_27_17.jpg,1280,720,D00,350,493,410,595
IPC204_22.63238_120.30206_2021_04_05_09_27_17.jpg,1280,720,D12,398,384,539,483
IPC204_22.63238_120.30206_2021_04_05_09_27_17.jpg,1280,720,D12,354,381,535,590
IPC204_22.63238_120.30206_2021_04_05_09_27_17.jpg,1280,720,D60,495,193,593,218
IPC202_23.0592_120.20705_2022_04_19_13_26_33.jpg,1920,1080,D00,1135,651,1261,1076
IPC202_22.99484_120.23283_2021_10_25_15_06_10.jpg,1280,720,D00,724,434,834,524
IPC202_22.99484_120.23283_2021_10_25_15_06_10.jpg,1280,720,D00,583,532,714,671
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D00,995,246,1061,282
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D20,906,236,1020,371
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D40,470,439,562,473
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D00,559,216,626,393
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D20,698,364,1206,720
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D00,734,176,784,248
IPC203_22.832_120.42183_2021_09_22_08_55_14_1502.jpg,1280,720,D20,391,498,659,712
IPC202_23.04233_120.20587_2022_04_19_13_03_04.jpg,1920,1080,D12,1577,385,1787,483
IPC202_22.98901_120.21289_2021_10_25_13_19_48.jpg,1280,720,D00,503,536,561,692
IPC204_22.65496_120.30341_2021_09_25_09_35_35.jpg,1280,720,D20,1010,569,1230,720
IPC204_22.65496_120.30341_2021_09_25_09_35_35.jpg,1280,720,D12,916,459,1002,544
IPC202_23.19251_120.32567_2021_11_23_15_33_49.jpg,1280,720,D20,550,307,747,376
IPC202_23.19251_120.32567_2021_11_23_15_33_49.jpg,1280,720,D20,556,327,806,466
IPC202_23.19251_120.32567_2021_11_23_15_33_49.jpg,1280,720,D20,790,545,1198,714
IPC202_23.30875_120.32396_2021_12_18_11_39_28.jpg,1280,720,D12,503,483,635,709
IPC202_23.30875_120.32396_2021_12_18_11_39_28.jpg,1280,720,D12,243,483,638,716
IPC202_23.30875_120.32396_2021_12_18_11_39_28.jpg,1280,720,D20,235,488,626,717
IPC202_23.30928_120.32845_2021_12_18_11_48_32.jpg,1280,720,D00,215,338,362,462
IPC202_23.21727_120.34953_2021_11_23_15_23_56.jpg,1280,720,D20,352,369,461,480
IPC202_23.21727_120.34953_2021_11_23_15_23_56.jpg,1280,720,D20,159,602,318,718
IPC202_22.92931_120.23131_2022_04_02_11_42_29.jpg,1920,1080,D12,1017,526,1119,594
IPC202_22.92931_120.23131_2022_04_02_11_42_29.jpg,1920,1080,D00,1044,663,1116,872
IPC202_22.92931_120.23131_2022_04_02_11_42_29.jpg,1920,1080,D00,823,265,896,334
IPC202_22.92931_120.23131_2022_04_02_11_42_29.jpg,1920,1080,D00,1139,345,1210,515
IPC202_22.92931_120.23131_2022_04_02_11_42_29.jpg,1920,1080,D00,1283,715,1447,1078
IPC202_23.30914_120.3242_2021_12_18_11_39_39.jpg,1280,720,D00,414,411,463,488
IPC202_23.30914_120.3242_2021_12_18_11_39_39.jpg,1280,720,D10,556,406,612,439
IPC204_22.62664_120.29601_2021_10_03_09_57_28.jpg,1280,720,D40,146,646,201,676
IPC204_22.62664_120.29601_2021_10_03_09_57_28.jpg,1280,720,D12,869,490,1024,704
IPC204_22.62664_120.29601_2021_10_03_09_57_28.jpg,1280,720,D00,784,351,835,490
IPC204_22.62664_120.29601_2021_10_03_09_57_28.jpg,1280,720,D00,581,285,609,335
IPC204_22.62664_120.29601_2021_10_03_09_57_28.jpg,1280,720,D00,714,286,740,343
IPC202_22.98887_120.24335_2020_11_23_15_30_29.jpg,1280,720,D00,734,392,770,510
IPC202_22.98887_120.24335_2020_11_23_15_30_29.jpg,1280,720,D00,777,553,818,690
IPC202_22.98847_120.24145_2020_11_23_15_32_28.jpg,1280,720,D12,756,534,806,660
IPC202_22.98847_120.24145_2020_11_23_15_32_28.jpg,1280,720,D10,600,519,759,542
IPC202_22.98847_120.24145_2020_11_23_15_32_28.jpg,1280,720,D00,765,537,803,650
IPC202_23.22071_120.35811_2021_11_23_15_49_23.jpg,1280,720,D00,825,326,871,399
